,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
60,1,135,0,0.1582498960307734,-0.12682071374222684,0.43948447531371815,-0.25039256666078463,-0.6689773707289994
61,1,30,1,-0.17317460381132677,-0.12682071374222684,1.4185752071293152,-0.25039256666078463,-0.1830748926360068
62,6,94,0,0.07652878648066652,-0.10222904088780731,5.498119923027636,2.2038124975658975,1.9699757430519087
63,0,51,0,0.0583685399139761,-0.10222904088780731,0.5210753696316845,0.02229688491995781,2.254815126761594
64,10,110,0,0.008427861855577442,-0.10222904088780731,4.954180627574527,-0.25039256666078463,0.8222405792805296
65,6,98,0,0.5350750122895996,-0.07763736803338778,1.119408594630105,-0.25039256666078463,2.3385914160879717
66,0,108,0,-0.08237337097787466,-0.12682071374222684,1.3913782423566596,-0.25039256666078463,-0.4344037606151409
67,4,100,0,0.3988731630394215,-0.07763736803338778,0.5754692991769955,-0.25039256666078463,1.7270245040054124
68,6,94,0,-0.005192323069440373,-0.10222904088780731,5.9876652889354345,-0.25039256666078463,-0.09092097437699097
69,4,18,0,0.012967923497250048,-0.10222904088780731,1.4457721719019705,0.2949863365007003,1.2159891391145063
70,6,97,0,-0.06421312441118424,-0.12682071374222684,4.87258973325656,0.02229688491995781,1.4170522334978137
71,6,49,0,0.012967923497250048,-0.10222904088780731,-0.43081839741125694,-0.25039256666078463,0.4955130509076553
72,6,49,0,0.11284927961404737,-0.15141238659664635,6.721983337797132,0.02229688491995781,2.0369967745130113
73,4,18,0,0.03566823170561307,-0.10222904088780731,0.7930450173582393,0.2949863365007003,2.0788849191762
74,1,135,1,0.0583685399139761,-0.12682071374222684,0.7114541230402729,-0.25039256666078463,2.3888571896837987
75,1,118,1,-0.08691343261954726,-0.12682071374222684,4.056680790076896,-0.25039256666078463,2.1459059506373026
76,6,98,0,0.21273063573084466,0.06991266909312935,1.065014665084794,0.5676757880814427,0.24418418292852118
77,5,101,0,-0.032432692919476,-0.12682071374222684,0.7114541230402729,-0.25039256666078463,-0.6522221128637238
78,1,118,0,1.992434799266506,-0.10222904088780731,2.5608477275808452,0.02229688491995781,-0.6689773707289994
79,1,135,0,-0.07783330933620206,-0.15141238659664635,3.703120248032375,-0.25039256666078463,1.9699757430519087
80,6,97,0,0.0674486631973213,1.2994963118141054,1.9897114673550802,0.02229688491995781,2.00348625878246
81,10,110,0,0.0583685399139761,-0.10222904088780731,1.119408594630105,-0.25039256666078463,2.372101931818523
82,1,30,0,-0.032432692919476,-0.10222904088780731,1.364181277584004,-0.25039256666078463,1.3081430573735222
83,4,2,0,0.012967923497250048,-0.07763736803338778,2.615241657126156,0.02229688491995781,0.9562826422027345
84,10,111,0,0.28537162199760635,-0.10222904088780731,0.9562268059941721,-0.25039256666078463,0.5038906798402931
85,6,14,0,0.008427861855577442,-0.12682071374222684,-0.4036214326386015,-0.25039256666078463,2.2129269820984048
86,1,118,0,0.03566823170561307,0.16827936051080744,-0.4036214326386015,-0.25039256666078463,1.9280875983887198
87,1,135,0,0.003887800213904837,1.2994963118141054,1.7993327139464919,-0.25039256666078463,1.5594719253526563
88,1,30,0,0.2626713137892433,-0.003862349470129215,-0.34922750309329054,-0.25039256666078463,-0.6689773707289994
89,11,36,0,0.012967923497250048,-0.12682071374222684,0.22190875713247435,-0.25039256666078463,2.1794164663678535
90,4,2,0,0.09922909468902955,-0.12682071374222684,11.563043067329806,0.8403652396621852,1.8024231643991526
91,1,32,0,-0.03697275456114861,-0.12682071374222684,-0.05006089059408036,-0.25039256666078463,1.8610665669276174
92,10,110,0,0.13100952618073777,-0.15141238659664635,3.539938459396442,-0.25039256666078463,1.023303673663837
93,1,118,0,0.03566823170561307,-0.12682071374222684,4.709407944620628,-0.25039256666078463,-0.6689773707289994
94,4,2,1,-0.05513300112783903,-0.12682071374222684,5.661301711663569,-0.25039256666078463,2.0286191455803735
95,5,105,0,-0.05513300112783903,0.5617461261815198,1.010620735539483,-0.25039256666078463,1.9448428562539954
96,1,30,1,0.012967923497250048,-0.10222904088780731,2.4248629037175675,-0.25039256666078463,-0.25009592409710923
97,6,95,0,-0.16409448052798156,4.324272072907707,0.5754692991769955,-0.25039256666078463,2.045374403445649
98,4,2,1,-0.1232339257529281,-0.12682071374222684,0.7930450173582393,-0.25039256666078463,0.03474345961257609
99,1,115,0,0.0629086015556487,-0.15141238659664635,-0.2132426792300132,-0.25039256666078463,2.196171724233129
100,6,49,1,-0.06875318605285684,-0.10222904088780731,2.968802199170677,-0.25039256666078463,2.1877940953004913
101,6,94,0,0.1491697727474282,4.250497054344448,-0.376424467865946,-0.25039256666078463,1.6935139882748613
102,4,2,0,-0.14139417231961854,2.0372464974466915,2.098499326445702,-0.25039256666078463,-0.6605997417963616
103,1,135,0,0.09468903304735694,-0.05304569517896826,0.7386510878129283,-0.25039256666078463,1.7689126486686015
104,4,74,1,-0.17317460381132677,-0.15141238659664635,6.368422795752611,-0.25039256666078463,2.045374403445649
105,1,135,0,0.1491697727474282,0.06991266909312935,-0.4036214326386015,-0.25039256666078463,2.053752032378287
106,0,130,0,0.42611353288945714,-0.12682071374222684,0.6842571582676173,-0.25039256666078463,1.190856252316593
107,7,126,0,-0.009732384711112978,-0.12682071374222684,-0.34922750309329054,-0.25039256666078463,1.1238352208554905
108,6,49,0,0.012967923497250048,-0.12682071374222684,2.316075044626946,-0.25039256666078463,-0.3171169555582117
109,1,118,0,-0.17317460381132677,3.512746868711863,1.4457721719019705,0.02229688491995781,2.3385914160879717
110,1,135,0,0.0583685399139761,-0.05304569517896826,-0.15884874968470225,-0.25039256666078463,1.450562749228365
111,1,134,1,-0.08237337097787466,-0.10222904088780731,9.686452498016578,-0.25039256666078463,-0.6270892260658104
112,6,13,0,-0.08237337097787466,-0.12682071374222684,-0.32203053832063505,-0.25039256666078463,0.6630656295604114
113,2,104,0,-0.03697275456114861,-0.15141238659664635,0.2763026866777853,0.02229688491995781,-0.5349353078067945
114,10,33,1,-0.16863454216965415,-0.15141238659664635,-0.13165178491204677,-0.25039256666078463,-0.6689773707289994
115,0,130,1,-0.2004149736613624,-0.05304569517896826,-0.07725785536673582,-0.25039256666078463,0.9227721264721833
116,4,17,1,-0.1232339257529281,-0.05304569517896826,-0.34922750309329054,-0.25039256666078463,2.363724302885885
117,5,80,1,-0.14593423396129113,-0.003862349470129215,0.8202419821308947,-0.25039256666078463,0.07663160427576511
118,6,49,0,0.012967923497250048,-0.07763736803338778,1.7993327139464919,-0.25039256666078463,2.011863887715098
119,6,98,0,0.0583685399139761,-0.12682071374222684,0.41228751054106266,-0.25039256666078463,-0.6689773707289994
120,4,2,1,-0.1141538024695829,-0.15141238659664635,-0.4580153621839124,-0.25039256666078463,-0.6689773707289994
121,4,2,0,0.13100952618073777,1.2994963118141054,0.3578935809957517,0.5676757880814427,-0.6689773707289994
122,4,2,0,0.03566823170561307,1.2994963118141054,1.0378177003121385,0.5676757880814427,1.6767587304095857
123,4,2,0,0.13100952618073777,1.2994963118141054,0.6298632287223064,0.5676757880814427,2.380479560751161
124,4,2,0,0.04020829334728568,1.2994963118141054,1.7177418196285252,0.5676757880814427,-0.6689773707289994
125,10,111,0,-0.09599355590289248,1.2994963118141054,-0.26763660877532414,0.02229688491995781,1.919709969456082
126,1,115,0,1.0390218545152587,-0.15141238659664635,0.0043330389512305865,0.2949863365007003,2.1040178059741135
127,1,115,0,0.8029386491482833,-0.15141238659664635,-0.022863925821424883,0.2949863365007003,2.120773063839389
128,7,87,1,-0.2140351585863802,-0.15141238659664635,-0.1860457144573577,-0.25039256666078463,-0.6689773707289994
129,1,135,0,-0.07783330933620206,-0.10222904088780731,-0.4580153621839124,-0.25039256666078463,-0.6605997417963616
130,0,120,0,-0.03697275456114861,-0.12682071374222684,0.5754692991769955,-0.25039256666078463,0.13527500680422974
131,5,101,0,0.03566823170561307,-0.12682071374222684,1.4457721719019705,-0.25039256666078463,1.366786459901987
132,6,91,0,0.46697408766451054,-0.12682071374222684,2.724029516216778,-0.25039256666078463,1.3751640888346246
133,0,79,0,-0.12777398739460072,1.2994963118141054,0.0043330389512305865,-0.25039256666078463,1.023303673663837
134,1,118,1,-0.12777398739460072,-0.12682071374222684,9.985619110515788,0.02229688491995781,0.7300866610215138
135,4,2,0,-0.014272446352785583,-0.15141238659664635,10.09440696960641,0.2949863365007003,1.7354021329380502
136,6,90,1,-0.14593423396129113,0.19287103336522696,-0.07725785536673582,-0.25039256666078463,-0.6689773707289994
137,0,79,0,0.1491697727474282,-0.12682071374222684,9.033725343472847,-0.25039256666078463,1.6097376989484833
138,6,49,0,1.3976867242073947,-0.12682071374222684,0.49387840485902906,0.2949863365007003,1.2076115101818685
139,5,101,1,-0.17317460381132677,-0.003862349470129215,-0.1044548201393913,-0.25039256666078463,1.492450893891554
140,10,110,0,-0.15955441888630895,1.3486796575229445,0.9018328764488611,-0.25039256666078463,1.0484365604617503
141,11,109,0,-0.10053361754456508,-0.12682071374222684,-0.43081839741125694,0.5676757880814427,0.0514987174778517
142,11,109,0,0.2399710055808803,-0.10222904088780731,-0.2948335735479796,0.5676757880814427,0.0514987174778517
143,4,85,1,-0.19133485037801717,-0.12682071374222684,5.606907782118258,-0.25039256666078463,2.0286191455803735
144,9,26,0,-0.03697275456114861,-0.10222904088780731,1.2281964537207268,-0.25039256666078463,0.4201143905139151
145,7,124,0,0.08560890976401173,-0.15141238659664635,-0.376424467865946,0.5676757880814427,0.05987634641048951
146,6,98,0,-0.10053361754456508,0.5125627804726808,-0.1044548201393913,-0.25039256666078463,-0.6689773707289994
147,6,96,0,0.1491697727474282,-0.10222904088780731,1.2281964537207268,0.02229688491995781,2.053752032378287
148,4,18,0,0.0583685399139761,-0.07763736803338778,1.6633478900832144,-0.25039256666078463,-0.6689773707289994
149,5,23,0,-0.07783330933620206,-0.12682071374222684,-0.4036214326386015,0.02229688491995781,1.3584088309693492
150,4,2,1,-0.08237337097787466,-0.15141238659664635,0.602666263949651,-0.25039256666078463,-0.6689773707289994
151,6,90,0,-0.05513300112783903,2.774996683079277,0.1947117923598189,0.02229688491995781,0.21067366719796998
152,4,18,0,0.05382847827230349,-0.12682071374222684,5.280544204846392,0.2949863365007003,-0.6187115971331726
153,4,18,0,0.03566823170561307,-0.12682071374222684,6.395619760525267,0.2949863365007003,-0.6689773707289994
154,1,118,1,-0.08237337097787466,-0.12682071374222684,10.33917965256031,0.02229688491995781,0.5038906798402931
155,4,2,1,-0.1323140490362733,-0.10222904088780731,8.788952660518948,-0.25039256666078463,-0.30873932662557385
156,2,54,0,-0.009732384711112978,-0.10222904088780731,0.41228751054106266,1.1130546912429276,2.0788849191762
157,1,52,1,0.03566823170561307,-0.10222904088780731,3.1047870230339547,-0.25039256666078463,1.8526889379949796
158,4,2,0,0.03566823170561307,-0.07763736803338778,1.9625145025824247,0.02229688491995781,-0.1495643769054556
159,2,7,1,-0.1323140490362733,-0.10222904088780731,2.2616811150816347,0.02229688491995781,0.5206459377055687
160,1,32,1,0.09922909468902955,-0.12682071374222684,-0.32203053832063505,-0.25039256666078463,2.162661208502578
161,4,18,0,0.031128170063940468,-0.12682071374222684,7.701074069612729,-0.25039256666078463,-0.11605386117490438
162,1,135,0,-0.07783330933620206,-0.10222904088780731,2.0169084321277357,0.2949863365007003,-0.6689773707289994
163,6,13,0,0.2399710055808803,-0.15141238659664635,0.24910572190512983,-0.25039256666078463,2.2799480135595074
164,0,27,1,-0.1323140490362733,-0.003862349470129215,-0.24043964400266865,0.02229688491995781,2.0202415166477357
165,10,111,1,-0.19133485037801717,-0.15141238659664635,-0.2132426792300132,-0.25039256666078463,-0.6689773707289994
166,9,132,0,0.09922909468902955,-0.07763736803338778,-0.4852123269565679,-0.25039256666078463,-0.20820777943392021
167,4,119,0,0.09468903304735694,-0.10222904088780731,4.6550140150753165,-0.25039256666078463,0.4452472773118285
168,6,49,0,0.2626713137892433,-0.07763736803338778,2.506453798035534,-0.25039256666078463,0.14365263573686754
169,2,76,1,-0.08237337097787466,-0.12682071374222684,3.023196128715988,-0.25039256666078463,-0.4930471631436055
170,0,79,0,-0.07783330933620206,-0.15141238659664635,-0.43081839741125694,-0.25039256666078463,-0.6689773707289994
171,5,103,0,0.1491697727474282,-0.05304569517896826,-0.4852123269565679,-0.25039256666078463,1.6935139882748613
172,0,72,1,-0.14593423396129113,-0.10222904088780731,-0.34922750309329054,-0.25039256666078463,1.9783533719845465
173,4,18,0,0.012967923497250048,-0.10222904088780731,0.11312089804185248,-0.25039256666078463,-0.5433129367394324
174,1,134,0,0.5804756287063256,-0.10222904088780731,-0.2948335735479796,-0.25039256666078463,-0.6689773707289994
175,1,32,0,0.37617285483105845,-0.12682071374222684,-0.4852123269565679,-0.25039256666078463,-0.6689773707289994
176,0,51,1,0.6031759369146887,-0.003862349470129215,0.3578935809957517,-0.25039256666078463,2.0369967745130113
177,4,74,0,0.44427377945614754,-0.10222904088780731,6.178044042344022,-0.25039256666078463,1.8024231643991526
178,1,32,1,-0.05513300112783903,-0.12682071374222684,-0.4852123269565679,-0.25039256666078463,-0.4511590184804165
179,4,2,1,-0.14593423396129113,-0.15141238659664635,3.893499001440963,-0.25039256666078463,2.062129661310925
180,0,89,1,-0.07329324769452945,-0.15141238659664635,-0.2948335735479796,0.02229688491995781,1.7689126486686015
181,5,101,1,-0.14593423396129113,-0.12682071374222684,4.6550140150753165,-0.25039256666078463,-0.13280911904017997
182,4,119,1,-0.10053361754456508,-0.10222904088780731,4.818195803711249,-0.25039256666078463,0.41173676158127726
183,0,72,0,-0.032432692919476,0.5617461261815198,-0.05006089059408036,-0.25039256666078463,1.6432482146790344
184,9,88,1,-0.10053361754456508,-0.12682071374222684,0.3034996514504408,-0.25039256666078463,2.0788849191762
185,4,121,0,0.03566823170561307,-0.15141238659664635,10.747134124150142,0.02229688491995781,0.22742892506324558
186,4,74,0,0.008427861855577442,1.2994963118141054,4.818195803711249,-0.25039256666078463,2.1710388374352156
187,1,53,0,-0.10053361754456508,-0.12682071374222684,-0.32203053832063505,-0.25039256666078463,-0.6689773707289994
188,11,109,0,-0.07783330933620206,-0.12682071374222684,-0.43081839741125694,0.5676757880814427,0.2776946986590724
189,4,18,0,0.19457038916415426,-0.05304569517896826,0.3034996514504408,-0.25039256666078463,-0.6438444839310861
190,4,2,1,0.12646946453906519,-0.15141238659664635,0.031530003723886056,0.02229688491995781,2.305080900357421
191,1,135,0,0.03566823170561307,0.16827936051080744,0.6298632287223064,-0.25039256666078463,0.47038016410974187
192,11,8,1,-0.16863454216965415,-0.15141238659664635,4.954180627574527,-0.25039256666078463,1.9364652273213576
193,4,73,0,-0.009732384711112978,-0.05304569517896826,0.9018328764488611,0.02229688491995781,1.9364652273213576
194,4,73,0,-0.009732384711112978,-0.07763736803338778,0.4666814400863736,0.02229688491995781,1.6432482146790344
195,4,2,1,-0.09599355590289248,-0.10222904088780731,2.3976659389449124,-0.25039256666078463,1.3081430573735222
196,10,63,0,-0.009732384711112978,1.2994963118141054,-0.2948335735479796,-0.25039256666078463,0.20229603826533216
197,1,32,1,-0.17771466545299935,-0.15141238659664635,3.0503930934886436,0.2949863365007003,0.11014212000631633
198,0,129,0,-0.16863454216965415,1.2994963118141054,0.0043330389512305865,-0.25039256666078463,1.1824786233839553
199,10,110,0,-0.08237337097787466,1.2994963118141054,1.2009994889480713,-0.25039256666078463,1.1741009944513174
200,1,134,0,-0.05513300112783903,1.2994963118141054,-0.2948335735479796,-0.25039256666078463,0.22742892506324558
201,0,79,0,0.14008964946408298,1.2994963118141054,0.49387840485902906,-0.25039256666078463,1.0987023340575772
202,5,101,1,-0.15955441888630895,-0.12682071374222684,0.33069661622309626,-0.25039256666078463,1.4338074913630894
203,3,66,0,-0.05513300112783903,-0.12682071374222684,-0.07725785536673582,-0.25039256666078463,2.2213046110310426
204,4,18,0,-0.12777398739460072,2.774996683079277,0.6570601934949619,-0.25039256666078463,2.3385914160879717
205,4,2,0,0.0674486631973213,2.0372464974466915,0.5754692991769955,0.02229688491995781,1.3751640888346246
206,1,135,1,-0.09599355590289248,-0.15141238659664635,7.048346915068998,-0.25039256666078463,-0.007144685050612926
207,4,100,1,-0.032432692919476,-0.12682071374222684,2.968802199170677,0.2949863365007003,0.19391840933269436
208,7,128,0,-0.032432692919476,-0.05304569517896826,-0.4036214326386015,-0.25039256666078463,1.107079962990215
209,5,23,0,-0.1096137408279103,-0.12682071374222684,-0.34922750309329054,0.02229688491995781,1.6516258436116722
210,4,2,0,0.08106884812233912,0.02072932338429031,-0.2948335735479796,-0.25039256666078463,1.9029547115908063
211,6,98,0,-0.032432692919476,-0.10222904088780731,9.659255533243924,0.02229688491995781,0.09338686214104072
212,6,95,1,-0.04151281620282121,-0.07763736803338778,1.69054485485587,-0.25039256666078463,1.6013600700158455
213,4,18,1,-0.05513300112783903,2.0372464974466915,2.2616811150816347,0.02229688491995781,0.9311497554048211
214,1,32,1,-0.16863454216965415,-0.15141238659664635,1.010620735539483,0.2949863365007003,-0.44278138954777874
215,5,102,1,-0.16409448052798156,-0.10222904088780731,3.485544529851131,0.2949863365007003,-0.6689773707289994
216,3,12,1,-0.14593423396129113,-0.05304569517896826,-0.05006089059408036,0.02229688491995781,0.6630656295604114
217,4,73,0,-0.10053361754456508,-0.12682071374222684,2.370468974172257,-0.25039256666078463,1.2746325416429711
218,1,32,0,0.1491697727474282,-0.07763736803338778,0.6570601934949619,-0.25039256666078463,1.6264929568137587
219,9,133,0,0.12646946453906519,-0.05304569517896826,-0.4852123269565679,0.02229688491995781,1.8778218247928928
220,9,133,0,0.12646946453906519,-0.05304569517896826,-0.4580153621839124,0.02229688491995781,1.6097376989484833
221,4,74,0,-0.01881250799445819,-0.12682071374222684,1.5001661014472816,1.1130546912429276,1.4338074913630894
222,4,74,0,0.4896743958728736,-0.12682071374222684,0.1675148275871634,-0.25039256666078463,2.363724302885885
223,4,18,0,0.28537162199760635,-0.15141238659664635,4.383044367348762,0.02229688491995781,-0.3003616976929361
224,4,18,0,0.2399710055808803,-0.15141238659664635,3.594332388941753,0.02229688491995781,0.009610572814662682
225,11,50,0,-0.014272446352785583,-0.12682071374222684,1.3913782423566596,-0.25039256666078463,2.053752032378287
226,10,110,0,-0.05513300112783903,2.0372464974466915,3.9478929309862743,0.5676757880814427,1.8778218247928928
227,10,111,1,-0.17317460381132677,-0.15141238659664635,1.2009994889480713,-0.25039256666078463,2.254815126761594
228,4,100,0,0.37617285483105845,-0.10222904088780731,2.3432720093996013,-0.25039256666078463,1.8610665669276174
229,6,94,0,0.04020829334728568,-0.12682071374222684,0.3850905457684072,0.02229688491995781,1.9364652273213576
230,4,100,0,0.05382847827230349,-0.12682071374222684,1.3369843128113488,0.02229688491995781,1.7689126486686015
231,7,125,0,-0.2004149736613624,0.5617461261815198,-0.4036214326386015,0.02229688491995781,-0.6689773707289994
232,7,125,0,-0.2185752202280528,0.5617461261815198,-0.32203053832063505,0.02229688491995781,0.41173676158127726
233,10,110,0,-0.08237337097787466,-0.15141238659664635,2.7512264809894336,1.1130546912429276,1.366786459901987
234,0,51,1,-0.10053361754456508,0.16827936051080744,-0.15884874968470225,0.2949863365007003,-0.6689773707289994
235,0,10,1,-0.10053361754456508,-0.12682071374222684,-0.34922750309329054,-0.25039256666078463,-0.6689773707289994
236,6,49,0,0.10830921797237475,-0.10222904088780731,3.539938459396442,-0.25039256666078463,1.9364652273213576
237,10,110,0,0.008427861855577442,-0.12682071374222684,2.615241657126156,-0.25039256666078463,1.0987023340575772
238,0,27,0,0.012967923497250048,2.0372464974466915,0.7114541230402729,-0.25039256666078463,1.5929824410832076
239,5,101,0,-0.05513300112783903,-0.07763736803338778,-0.4036214326386015,-0.25039256666078463,-0.6689773707289994
240,6,98,1,-0.10053361754456508,-0.10222904088780731,-0.32203053832063505,0.5676757880814427,1.9280875983887198
241,6,98,1,-0.07783330933620206,-0.003862349470129215,-0.4036214326386015,0.5676757880814427,1.9280875983887198
242,6,98,1,-0.05513300112783903,-0.10222904088780731,-0.26763660877532414,0.5676757880814427,1.6683811014769478
243,0,89,0,0.11738934125571997,-0.10222904088780731,-0.1044548201393913,0.5676757880814427,1.3081430573735222
244,1,32,1,0.4896743958728736,-0.12682071374222684,2.071302361673047,0.02229688491995781,0.6546880006277735
245,6,98,1,0.12646946453906519,-0.10222904088780731,-0.1044548201393913,0.5676757880814427,2.00348625878246
246,10,111,0,-0.06875318605285684,-0.10222904088780731,0.2763026866777853,0.02229688491995781,-0.6689773707289994
247,10,69,0,-0.03697275456114861,-0.10222904088780731,0.0043330389512305865,-0.25039256666078463,1.919709969456082
248,0,89,0,-0.04151281620282121,-0.10222904088780731,-0.376424467865946,0.5676757880814427,1.3248983152387979
249,10,33,0,0.022048046780595257,-0.10222904088780731,-0.4580153621839124,0.5676757880814427,1.7018916172074992
250,4,119,0,0.12646946453906519,-0.10222904088780731,-0.2948335735479796,0.5676757880814427,1.0987023340575772
251,8,45,1,-0.1232339257529281,-0.15141238659664635,0.22190875713247435,-0.25039256666078463,2.0286191455803735
